,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,basement,yr_built,sqft_living15,yr_sold,zip_98008_98028,zip_98028_98038,zip_98038_98053,zip_98053_98065,zip_98065_98103,zip_98103_98115,zip_98115_98125,zip_98125_98155,zip_98155_98200
16762,560000.0,0.3333333333333333,0.45454545454545453,0.5957581931933346,0.9005701440885602,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1985,0.6502641838157449,2014,1,0,0,0,0,0,0,0,0
16764,550000.0,0.6666666666666666,1.0,0.9529336639510734,0.9789978079252627,0.5532947556651122,0.0,0.5,0.3333333333333333,0.6666666666666666,1.0,1955,0.79224817368287,2014,0,0,0,0,0,1,0,0,0
16766,327000.0,0.3333333333333333,0.2727272727272727,0.4255540952141998,0.8969382614028061,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1970,0.5797434545467238,2014,0,0,0,1,0,0,0,0,0
16769,425000.0,0.0,0.6363636363636364,0.35279452678970064,0.22772857640248487,0.8769514395748774,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2007,0.41393782753385244,2014,0,0,0,0,0,1,0,0,0
16770,350000.0,0.3333333333333333,0.09090909090909091,0.21291129207940945,0.7222094160947461,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1973,0.4437920081765468,2014,0,1,0,0,0,0,0,0,0
16771,273000.0,0.3333333333333333,0.36363636363636365,0.50205935539579,0.834658722055771,0.5532947556651122,0.0,0.0,0.6666666666666666,0.0,0.0,1978,0.5140159339016928,2015,0,0,1,0,0,0,0,0,0
16772,750000.0,0.6666666666666666,0.5454545454545454,0.6699710622229916,0.8064449978068383,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1961,0.8477232840672154,2015,0,0,1,0,0,0,0,0,0
16773,240000.0,0.3333333333333333,0.2727272727272727,0.4721726266653681,0.8050438752175424,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1963,0.4838772934912587,2014,0,1,0,0,0,0,0,0,0
16774,400000.0,0.3333333333333333,0.36363636363636365,0.5876880673828108,0.8091973568505997,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1978,0.6588461037569504,2015,1,0,0,0,0,0,0,0,0
16775,230000.0,0.3333333333333333,0.2727272727272727,0.5302481058289736,0.7057534265717178,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,1980,0.4760845419040617,2014,1,0,0,0,0,0,0,0,0
16776,372000.0,0.6666666666666666,0.6363636363636364,0.7425217054488576,0.7654111501551522,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1990,0.7551879700348476,2015,0,1,0,0,0,0,0,0,0
16777,459500.0,0.3333333333333333,0.36363636363636365,0.47897138780597875,0.6249208508738173,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1984,0.3239207174758526,2014,0,0,0,0,0,0,0,1,0
16779,465000.0,0.6666666666666666,0.6363636363636364,0.6722634533749252,0.7474561451595433,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1969,0.5731740138657132,2014,0,1,0,0,0,0,0,0,0
16780,386000.0,0.3333333333333333,0.45454545454545453,0.6606941229253764,0.7423673030694097,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1991,0.8227942901533571,2014,0,0,0,1,0,0,0,0,0
16781,546000.0,0.3333333333333333,0.6363636363636364,0.4988261074653561,0.5259226715412008,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1998,0.5103353636677117,2014,0,0,0,0,0,0,0,0,0
16782,278000.0,0.3333333333333333,0.36363636363636365,0.7825523680639486,0.7934199848348724,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1965,0.566527283874719,2014,0,0,0,0,0,0,0,0,0
16783,540000.0,0.3333333333333333,0.6363636363636364,0.8092896300517005,0.7887112084294648,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2004,0.8206663571941322,2014,0,0,0,1,0,0,0,0,0
16785,554000.0,0.6666666666666666,0.09090909090909091,0.3440101947801938,0.7251134647515615,0.32365668390976515,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1946,0.44793096832027746,2014,0,0,0,0,0,0,0,0,1
16786,210000.0,0.3333333333333333,0.09090909090909091,0.559798606812883,0.7292210452087389,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1963,0.6083957338452319,2014,0,0,0,0,0,0,0,0,0
16787,225000.0,0.0,0.09090909090909091,0.29270333117441416,0.6494626352078536,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1926,0.2586599176609764,2015,0,1,0,0,0,0,0,0,0
16788,561600.0,0.6666666666666666,0.6363636363636364,0.7118128310825694,0.7057115616591717,0.5532947556651122,0.0,0.0,0.3333333333333333,1.0,0.0,1990,0.8077276497324763,2014,0,0,0,0,1,0,0,0,0
16792,150000.0,0.3333333333333333,0.09090909090909091,0.42177991883564,0.8089666296221225,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1962,0.42262977640265964,2014,0,0,0,0,0,0,0,0,0
16793,400950.0,0.0,0.36363636363636365,0.7054362748181436,0.6895934706430318,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1948,0.4681827972553185,2014,0,0,0,0,0,0,0,1,0
16794,620000.0,0.6666666666666666,0.5454545454545454,0.6813285784906625,0.7615356165272874,0.5532947556651122,0.0,0.0,0.3333333333333333,1.0,0.0,1985,0.7479601674113547,2015,0,0,0,0,1,0,0,0,0
16795,449000.0,0.6666666666666666,0.7272727272727273,0.6536208183732964,0.9160359181926628,0.32365668390976515,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1941,0.6588461037569504,2014,0,0,0,0,0,0,0,0,1
16796,630000.0,0.6666666666666666,0.6363636363636364,0.6880203895603876,0.5675507770421138,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,1.0,1926,0.45203982666935644,2014,0,0,0,0,0,1,0,0,0
16797,336000.0,0.0,0.09090909090909091,0.36991007811876037,0.7288361261842372,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1949,0.3635837038800791,2015,0,0,0,0,0,0,0,1,0
16799,352500.0,0.6666666666666666,0.45454545454545453,0.624274233141165,0.7383395967744423,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1962,0.6559999237688179,2015,0,0,0,0,0,0,0,1,0
16800,150000.0,0.0,0.09090909090909091,0.20123306381219427,0.8873187729570366,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1925,0.491564017953668,2014,0,0,0,1,0,0,0,0,0
16802,305000.0,0.3333333333333333,0.45454545454545453,0.5876880673828108,0.8431536983552602,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1989,0.7854820385275776,2014,1,0,0,0,0,0,0,0,0
16804,607500.0,0.3333333333333333,0.2727272727272727,0.579484545038216,0.6105479916654213,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1941,0.5285030233747379,2014,0,0,0,0,0,0,1,0,0
16805,505000.0,0.0,0.09090909090909091,0.39851151066866386,0.6299179971083847,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1920,0.41393782753385244,2014,0,0,0,0,0,0,1,0,0
16806,280500.0,0.3333333333333333,0.36363636363636365,0.7304651983508104,0.8248618835832401,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1962,0.5529945282988193,2014,0,0,0,0,0,0,0,0,1
16808,381000.0,1.0,0.7272727272727273,0.8428363022455494,0.7168318536878573,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2003,0.8077276497324763,2014,0,0,1,0,0,0,0,0,0
16809,482000.0,1.0,0.5454545454545454,0.6857997961376249,0.8086201784682192,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1978,0.6838363682211922,2014,0,0,0,0,1,0,0,0,0
16810,379950.0,0.3333333333333333,0.09090909090909091,0.406389482459097,0.7170328932853766,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1977,0.491564017953668,2014,0,1,0,0,0,0,0,0,0
16814,605000.0,0.0,0.09090909090909091,0.21291129207940945,0.7008970523180235,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1952,0.582999749052766,2015,0,0,0,0,0,0,0,0,0
16816,546200.0,0.6666666666666666,0.5454545454545454,0.6536208183732964,0.7774351384236917,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1987,0.6176324333066362,2015,0,0,0,0,1,0,0,0,0
16818,315000.0,0.3333333333333333,0.36363636363636365,0.5957581931933346,0.809456695745668,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1961,0.6444696147344086,2015,0,0,0,1,0,0,0,0,0
16819,465000.0,0.3333333333333333,0.2727272727272727,0.2354743502580222,0.7810004300404314,0.32365668390976515,0.0,0.0,1.0,0.0,0.0,1941,0.2700737509640646,2014,0,0,0,0,0,0,1,0,0
16822,265000.0,0.6666666666666666,0.5454545454545454,0.7011392626766937,0.7937859414914044,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1977,0.5495600767935277,2014,0,0,0,1,0,0,0,0,0
16824,126500.0,0.3333333333333333,0.09090909090909091,0.34842179540147505,0.875362290132741,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1942,0.36835137380058663,2015,0,0,0,0,0,0,0,1,0
16825,760000.0,0.6666666666666666,0.6363636363636364,0.819593843821176,0.7546027692616523,0.5532947556651122,0.0,0.0,0.3333333333333333,1.0,0.0,2004,0.8945057655588818,2014,0,0,1,0,0,0,0,0,0
16826,540000.0,0.0,0.18181818181818182,0.3905064693513191,0.30627807097948234,0.5532947556651122,0.0,0.0,0.3333333333333333,1.0,1.0,2009,0.3239207174758526,2014,0,0,0,0,0,1,0,0,0
16827,446000.0,1.0,0.7272727272727273,0.6768167128531765,0.8859450193838154,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,1978,0.735704469197515,2014,1,0,0,0,0,0,0,0,0
16829,379000.0,0.3333333333333333,0.6363636363636364,0.48899802785343993,0.737183336947257,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1972,0.6145702820011583,2014,0,1,0,0,0,0,0,0,0
16831,800000.0,0.6666666666666666,0.7272727272727273,0.8572228690320001,0.7224065964177576,0.5532947556651122,0.0,0.0,0.3333333333333333,1.0,0.0,2004,0.927213867920634,2014,0,0,0,0,1,0,0,0,0
16832,260000.0,0.3333333333333333,0.09090909090909091,0.41797682128332864,0.8237699081095564,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1962,0.40064390752810153,2015,0,0,1,0,0,0,0,0,0
16833,820000.0,1.0,0.6363636363636364,0.8587959346976751,0.7580561913008089,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1960,0.7740218984720537,2015,0,0,1,0,0,0,0,0,0
16835,392000.0,0.3333333333333333,0.5454545454545454,0.5767196253410108,0.7259320775274218,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1974,0.6728658189995136,2014,0,1,0,0,0,0,0,0,0
16836,465000.0,0.3333333333333333,0.6363636363636364,0.536300641841618,0.606745579229282,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1999,0.5529945282988193,2015,0,0,0,0,1,0,0,0,0
16837,449950.0,0.6666666666666666,0.6363636363636364,0.6488486488934698,0.7331170023347076,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1977,0.5926575147030458,2014,0,0,1,0,0,0,0,0,0
16838,520000.0,0.3333333333333333,0.2727272727272727,0.5147857399174813,0.7857780795380689,0.32365668390976515,0.0,0.0,1.0,0.3333333333333333,1.0,1923,0.5285030233747379,2015,0,0,0,0,1,0,0,0,0
16839,546800.0,0.6666666666666666,0.5454545454545454,0.6722634533749252,0.8199415100944241,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1975,0.7623244716553864,2014,0,0,0,0,0,0,0,0,0
16840,825000.0,0.6666666666666666,0.7272727272727273,0.6835692224861795,0.868766719700153,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1953,0.7877464324718013,2015,0,0,0,0,0,0,0,0,0
16841,337000.0,0.3333333333333333,0.36363636363636365,0.4687379984107978,0.855402939296679,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1985,0.6473743282423585,2015,0,0,0,0,0,0,0,1,0
16842,333000.0,0.0,0.09090909090909091,0.12472780363060403,0.7082953091198335,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1942,0.37307914643406315,2014,0,0,0,0,0,0,1,0,0
16843,380000.0,0.0,0.45454545454545453,0.3440101947801938,0.11244930596102515,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,2004,0.3341005520369366,2014,0,0,0,0,0,0,1,0,0
16844,280000.0,0.3333333333333333,0.6363636363636364,0.624274233141165,0.7724444575319381,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1992,0.6531393326813497,2015,0,0,0,0,0,0,0,0,0
16845,202000.0,0.3333333333333333,0.2727272727272727,0.46179660131518185,0.7932062869005352,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1990,0.3187611790339929,2014,1,0,0,0,0,0,0,0,0
16846,585000.0,0.6666666666666666,0.6363636363636364,0.6902310916656341,0.5739531749704523,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2001,0.7381769700049021,2015,0,0,0,0,1,0,0,0,0
16847,435000.0,0.6666666666666666,0.45454545454545453,0.7676807894338902,0.8104342376896996,0.0,0.0,0.25,0.6666666666666666,0.6666666666666666,1.0,1956,0.632699073727517,2014,0,0,0,1,0,0,0,0,0
16849,364000.0,0.0,0.5454545454545454,0.41028206556660307,0.4435647343080292,0.5532947556651122,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1992,0.3961421663170328,2014,0,0,0,0,0,0,0,1,0
16850,300000.0,0.3333333333333333,0.09090909090909091,0.40246612762438855,0.7675968804527868,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1946,0.6892427782128715,2014,0,0,0,0,0,1,0,0,0
16851,558000.0,0.0,0.36363636363636365,0.614093326356092,0.604643870796523,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2006,0.5598014242876325,2015,0,0,1,0,0,0,0,0,0
16853,515000.0,0.3333333333333333,0.5454545454545454,0.5332836003193187,0.7715873681859813,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1962,0.6919267050313732,2014,0,0,0,0,0,0,0,0,0
16854,590000.0,0.6666666666666666,0.6363636363636364,0.7181084986149459,0.6249208508738173,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2004,0.44793096832027746,2014,0,0,0,0,0,0,0,1,0
16855,813500.0,0.6666666666666666,0.45454545454545453,0.7484418766648718,0.9418421722665242,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,1964,0.7877464324718013,2014,0,0,0,0,0,0,0,0,0
16857,490000.0,0.3333333333333333,0.5454545454545454,0.7075709095154666,0.5366027679392303,0.32365668390976515,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1971,0.6756284921464959,2015,0,0,0,0,1,0,0,0,0
16858,277000.0,0.3333333333333333,0.5454545454545454,0.6699710622229916,0.8089666296221225,0.5532947556651122,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1994,0.6531393326813497,2014,1,0,0,0,0,0,0,0,0
16860,649800.0,0.6666666666666666,0.6363636363636364,0.696804721569894,0.815101643332335,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1995,0.5564082277046108,2014,0,1,0,0,0,0,0,0,0
16861,425000.0,0.3333333333333333,0.09090909090909091,0.41028206556660307,0.5039375142621875,0.32365668390976515,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1903,0.42692611294585114,2014,0,0,0,0,0,0,1,0,0
16862,460000.0,0.0,0.09090909090909091,0.20710652646838618,0.6075818231488695,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1975,0.2586599176609764,2015,0,0,0,0,0,0,1,0,0
16864,469000.0,1.0,0.6363636363636364,0.778876041609354,0.8645486290714317,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1960,0.82491423835475,2014,0,0,0,0,0,0,0,0,1
16865,566000.0,0.6666666666666666,0.36363636363636365,0.7304651983508104,0.6277081518494172,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1954,0.7077678979335769,2014,0,0,0,0,0,0,1,0,0
16866,407500.0,0.3333333333333333,0.6363636363636364,0.614093326356092,0.8324141585470929,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1996,0.7381769700049021,2014,0,0,0,1,0,0,0,0,0
16867,353500.0,0.0,0.09090909090909091,0.17701841741382746,0.7836999531667037,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1942,0.48773372848394314,2014,0,0,0,0,0,0,1,0,0
16869,264950.0,0.6666666666666666,0.6363636363636364,0.6292874252816907,0.8102332605300753,0.5532947556651122,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1994,0.49914756178703135,2014,1,0,0,0,0,0,0,0,0
16870,547500.0,0.3333333333333333,0.6363636363636364,0.7523497850607738,0.8296161447272153,0.5532947556651122,0.0,0.0,0.3333333333333333,1.0,0.0,1990,0.7989342343524817,2014,1,0,0,0,0,0,0,0,0
16871,264500.0,0.3333333333333333,0.5454545454545454,0.4440061015205622,0.7244490038721219,0.5532947556651122,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1993,0.46016896738990476,2014,0,1,0,0,0,0,0,0,0
16872,507500.0,0.3333333333333333,0.45454545454545453,0.636713525954608,0.762116994126563,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1963,0.5598014242876325,2014,0,0,0,0,0,0,0,0,0
16873,560000.0,0.3333333333333333,1.0,0.5084633384681048,0.3997700023608159,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,2006,0.5176726815077367,2014,0,0,0,0,0,0,1,0,0
16876,440000.0,0.3333333333333333,0.2727272727272727,0.6606941229253764,0.691362753279354,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1949,0.5426278973952261,2014,0,0,0,0,0,1,0,0,0
16877,1020000.0,0.3333333333333333,0.6363636363636364,0.819593843821176,0.6605705508076487,0.0,0.0,0.5,1.0,0.6666666666666666,1.0,1955,0.7599556399553552,2014,0,0,0,0,0,0,0,0,1
16878,300000.0,0.0,0.09090909090909091,0.43301742084884665,0.7506077030810098,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,1947,0.7989342343524817,2014,0,0,0,0,0,0,0,0,1
16881,315000.0,0.6666666666666666,0.6363636363636364,0.6512404694361043,0.6616032705691641,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1950,0.40511006147999956,2014,0,0,0,0,0,0,0,0,1
16882,320000.0,0.6666666666666666,0.6363636363636364,0.6488486488934698,0.7213005765565237,0.5532947556651122,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1996,0.6972566080782847,2014,0,1,0,0,0,0,0,0,0
16884,760000.0,0.3333333333333333,0.6363636363636364,0.6768167128531765,0.8199415100944241,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1957,0.8676888080588302,2014,0,0,1,0,0,0,0,0,0
16885,265000.0,0.6666666666666666,0.8181818181818182,0.559798606812883,0.7312904263842271,0.5532947556651122,0.0,0.0,0.3333333333333333,0.0,0.0,1920,0.49914756178703135,2014,0,0,0,0,0,0,0,0,1
16886,355000.0,0.0,0.09090909090909091,0.39851151066866386,0.6020397754887415,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1948,0.3635837038800791,2014,0,0,0,0,0,0,0,1,0
16888,474950.0,1.0,0.6363636363636364,0.6512404694361043,0.7698319783200853,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1975,0.6145702820011583,2014,0,1,0,0,0,0,0,0,0
16889,470000.0,0.6666666666666666,0.45454545454545453,0.6745453047602051,0.9700238668890243,0.5532947556651122,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1977,0.6267205466917338,2014,1,0,0,0,0,0,0,0,0
16891,520000.0,0.0,0.2727272727272727,0.5903927160492751,0.5534160436344332,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1928,0.41393782753385244,2014,0,0,0,0,0,0,1,0,0
16892,237600.0,0.0,0.09090909090909091,0.4440061015205622,0.8607206466439301,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1950,0.4311900239985886,2014,0,0,0,0,0,0,0,0,1
16893,162950.0,0.0,0.09090909090909091,0.26230800960492456,0.46531539239474184,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1972,0.3135540865722599,2014,0,0,0,0,0,0,0,0,1
16894,457000.0,0.3333333333333333,0.36363636363636365,0.5481886785254116,0.6950854147120298,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1903,0.40511006147999956,2014,1,0,0,0,0,0,0,0,0
16895,635000.0,0.3333333333333333,0.6363636363636364,0.5739392158168035,0.8463742742353958,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1980,0.7430897447246595,2014,0,0,0,0,0,0,0,0,0
16896,735000.0,0.6666666666666666,0.8181818181818182,0.8058067960953756,0.5740204972459699,0.32365668390976515,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1931,0.6145702820011583,2014,0,0,0,0,0,0,1,0,0
16897,910000.0,0.0,0.6363636363636364,0.6317751588214394,0.635905816039585,0.5532947556651122,0.0,1.0,0.3333333333333333,1.0,0.0,1992,0.7900017868951845,2014,0,1,0,0,0,0,0,0,0
16898,346500.0,0.3333333333333333,0.9090909090909091,0.5116346067790981,0.38016687667495747,0.5532947556651122,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,2006,0.5249159285765707,2014,0,0,0,0,0,0,0,1,0
16899,655000.0,0.6666666666666666,0.6363636363636364,0.7160188037296752,0.8062119683948438,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1984,0.7740218984720537,2014,0,0,0,0,1,0,0,0,0
16901,137000.0,0.3333333333333333,0.09090909090909091,0.41797682128332864,0.8233866986548958,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1959,0.41830051741939184,2015,0,0,0,0,0,0,0,0,0
16902,557500.0,0.3333333333333333,0.6363636363636364,0.7657901136158337,0.8477825752582835,0.5532947556651122,0.0,0.0,0.3333333333333333,1.0,0.0,1988,0.8011454525676653,2014,1,0,0,0,0,0,0,0,0
16904,830000.0,1.0,0.5454545454545454,0.7952092019417758,0.8252158518669437,0.5532947556651122,0.0,0.0,0.6666666666666666,1.0,0.0,1978,0.8395352344750455,2014,0,0,0,0,0,0,0,0,0
16906,420000.0,0.3333333333333333,0.09090909090909091,0.42177991883564,0.5632455541369141,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1986,0.27569534493578673,2014,0,0,1,0,0,0,0,0,0
16907,353000.0,0.0,0.09090909090909091,0.3350675780294237,0.7401574578104421,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1951,0.6386149972358635,2015,0,0,0,0,0,0,1,0,0
16909,445700.0,0.3333333333333333,0.6363636363636364,0.406389482459097,0.22725891648899865,0.8769514395748774,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2001,0.42692611294585114,2014,0,0,0,0,0,1,0,0,0
16910,226000.0,0.6666666666666666,0.09090909090909091,0.406389482459097,0.6987158336190147,0.32365668390976515,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1918,0.41830051741939184,2014,0,0,0,0,0,0,1,0,0
16911,358000.0,0.3333333333333333,0.09090909090909091,0.2299290210366097,0.8163125267956005,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1960,0.40511006147999956,2014,0,0,0,1,0,0,0,0,0
16912,501000.0,0.3333333333333333,0.36363636363636365,0.48233615867398516,0.7802654310977483,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,1954,0.5356096017658649,2015,0,0,0,0,0,0,0,0,0
16915,725000.0,1.0,0.6363636363636364,0.8665873317937387,0.8705054972618338,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1968,0.7763325991687131,2014,0,0,0,0,0,0,0,0,0
16916,350500.0,0.3333333333333333,0.5454545454545454,0.598419335236758,0.7288361261842372,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1975,0.611491443140252,2014,0,0,0,0,1,0,0,0,0
16917,610000.0,1.0,0.6363636363636364,0.9745430455636789,0.5544292695988379,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1962,0.686546040239305,2014,0,0,0,0,0,1,0,0,0
16918,605125.0,0.0,0.09090909090909091,0.3614260800379499,0.6293120429018888,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1940,0.3824176323172857,2014,0,0,0,0,0,1,0,0,0
16921,335000.0,0.0,0.36363636363636365,0.31668392814518265,0.23238194249543742,0.5532947556651122,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,2003,0.30299367568639546,2014,0,0,0,0,0,0,0,1,0
16922,397000.0,0.3333333333333333,0.45454545454545453,0.3350675780294237,0.79575985809928,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1969,0.5029014994041133,2014,0,1,0,0,0,0,0,0,0
16923,240000.0,0.3333333333333333,0.45454545454545453,0.37409830383475207,0.828112247335434,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1994,0.5698604235295149,2014,1,0,0,0,0,0,0,0,0
16924,240000.0,0.3333333333333333,0.45454545454545453,0.30243505085941413,0.8493334690792337,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1970,0.41830051741939184,2014,0,0,0,0,0,0,0,0,0
16925,262500.0,0.0,0.2727272727272727,0.35279452678970064,0.9205489948564518,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1949,0.6999028215005056,2014,1,0,0,0,0,0,0,0,0
16926,440000.0,0.3333333333333333,0.2727272727272727,0.6924319901816688,0.6438681077781027,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1940,0.6473743282423585,2014,0,0,0,0,1,0,0,0,0
16927,160000.0,0.3333333333333333,0.09090909090909091,0.35279452678970064,0.5073827028226592,0.32365668390976515,0.0,0.0,0.6666666666666666,0.0,0.0,1910,0.34410020304274697,2015,1,0,0,0,0,0,0,0,0
16932,615000.0,0.6666666666666666,0.36363636363636365,0.7011392626766937,0.8634840054506857,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1977,0.8597870634100869,2014,0,0,1,0,0,0,0,0,0
16933,736500.0,0.3333333333333333,0.45454545454545453,0.6857997961376249,0.6163868202232123,0.32365668390976515,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1915,0.5529945282988193,2014,0,0,0,0,0,0,0,0,1
16934,542500.0,0.3333333333333333,0.6363636363636364,0.6115151293787973,0.32007005443309167,0.7314158822675504,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,2004,0.5529945282988193,2014,0,0,0,0,0,0,1,0,0
16935,191000.0,0.0,0.09090909090909091,0.11074654662741819,0.6277081518494172,0.0,0.0,0.0,1.0,0.0,0.0,1952,0.29223210206642364,2015,0,0,0,1,0,0,0,0,0
16936,730000.0,0.6666666666666666,0.6363636363636364,0.7880162963007555,0.8699271151697552,0.5532947556651122,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1991,0.7430897447246595,2014,0,0,0,0,1,0,0,0,0
